PCA,Power
0.7499255102277368,0.772
0.9400055219771447,0.9620000000000001
0.9008913929695648,0.9229999999999999
0.8998875048779315,0.922
0.963937651636606,0.986
1.2074114549621142,1.228
1.4293295978172553,1.45
1.3863653089775771,1.4069999999999998
1.5895174961737708,1.61
1.6046032683977047,1.625
1.6686899138641333,1.689
1.6438024122647281,1.664
1.8928143395777948,1.913
2.541877009749505,2.562
3.73384873815196,3.7539999999999996
4.626679230943034,4.647
5.223582887479484,5.244
5.556138011919511,5.577000000000001
5.325129885738176,5.346
5.212125193401108,5.2330000000000005
5.925970660419587,5.947
6.381848745627608,6.4030000000000005
6.177875233056777,6.199
5.9109480341665455,5.932
6.307951982556218,6.329
6.476988946121354,6.497999999999999
6.4750317520721445,6.496
6.440018102367432,6.461
6.448949746958964,6.47
6.243456389064497,6.263999999999999
6.3004089479154795,6.321000000000001
6.161453170291236,6.182
6.301459682553841,6.322
5.260564787430799,5.281000000000001
4.280727222643451,4.301
3.349755121467589,3.37
3.1567065279350874,3.177
3.1967034741444253,3.217
3.2958233410486475,3.3160000000000003
3.4958958453194495,3.516
3.3679067712531348,3.388
3.2675038517842703,3.287
3.410511837273377,3.43
3.5644985830016256,3.5839999999999996
3.6324519105275854,3.6519999999999997
3.5104314595124513,3.53
3.2075118104523423,3.227
2.877509482528026,2.897
2.8234351411350915,2.843
1.8806072939349325,1.9
1.9024081565903936,1.922
2.09326243185486,2.113
1.2120149869980954,1.232
0.6773301758562401,0.6960000000000001
2.0098377594177124,2.028
2.8277947318577907,2.846
2.1339146647927825,2.1519999999999997
1.7389424031777758,1.757
3.303906283157599,3.322
4.5108693887553555,4.529
5.716482697627141,5.735
5.015504767872879,5.034
5.287339131637441,5.306
6.218019209877223,6.237
6.796756234385839,6.816
5.407370264931016,5.426
4.126396137029855,4.1450000000000005
4.589129181106566,4.6080000000000005
6.396730360344663,6.416
7.469499776634085,7.489
7.017593042727789,7.037000000000001
5.798901884036514,5.8180000000000005
5.048140429606389,5.067
4.859283710997483,4.878
4.922331367474447,4.941
4.674408809999094,4.6930000000000005
5.320278796412019,5.3389999999999995
6.393312927293712,6.412000000000001
7.670930050539431,7.69
8.61765491128386,8.637
8.625637979879412,8.645
9.030490793328594,9.05
8.815489253065445,8.835
8.543551637291205,8.562999999999999
8.558557513167994,8.578
9.601295949641298,9.621
10.63109863350054,10.651
7.680174040600321,7.699
6.997350360487197,7.016
6.240986602618296,6.26
5.805173304611636,5.824
5.728301473425641,5.747000000000001
5.479397108482148,5.497999999999999
6.969154640447038,6.9879999999999995
7.755027678623121,7.774
6.391455776879179,6.41
4.619723938624773,4.638
3.698806906901753,3.717
3.455763961524396,3.4739999999999998
3.33374623953411,3.352
3.7667142710559633,3.785
4.721382403750264,4.74
4.945414655113286,4.9639999999999995
5.299505971604563,5.3180000000000005
6.232491285007915,6.251
6.057651060620235,6.0760000000000005
5.139857674920466,5.1579999999999995
4.391020116563932,4.409
4.215059485940707,4.2330000000000005
3.3421269825499498,3.36
2.442146038626723,2.46
1.8670684935185653,1.885
1.453982061345036,1.472
1.8102256334939792,1.828
2.8222694758360927,2.84
3.4393374256292457,3.457
4.194314781241834,4.212
3.8304351893414386,3.8480000000000003
3.3444907693769745,3.362
2.8214955254942278,2.839
2.8034952702171303,2.821
2.3334320770963313,2.351
1.8254606176760357,1.8430000000000002
1.970609624254259,1.9880000000000002
2.3216613022782733,2.339
2.984008954175796,3.0
3.4719583209192106,3.488
3.778982245255097,3.795
3.37103154514851,3.387
1.7639303615730957,1.78
1.2515977425796216,1.268
1.6307434688376947,1.6469999999999998
2.625050406188223,2.641
3.4541788244414398,3.47
3.7212058006669313,3.737
3.8931631483641382,3.909
4.715924767912132,4.732
6.499633173762154,6.516
7.809305742587348,7.826
8.992012392469794,9.009
10.392579192811397,10.41
12.857847120433195,12.876
13.78180346053808,13.8
13.656790082849405,13.675
14.062794017754573,14.081
14.850890091466008,14.869000000000002
14.868823005107341,14.887
13.38605710246698,13.404000000000002
11.82637068502404,11.844000000000001
11.84060696857838,11.856
14.199072746276551,14.215
14.572052551723283,14.588
14.705008129188357,14.720999999999998
14.763014102229812,14.779000000000002
14.319011318695344,14.335
13.93903986149556,13.955
14.255998061018758,14.272
14.275033344614986,14.290999999999999
14.766046229223303,14.782
14.271252690941052,14.287
13.387421057045929,13.402999999999999
12.896351600836956,12.91
13.175353534671318,13.189
13.905309900104287,13.919
14.058452247222135,14.072
14.218561859991096,14.232
13.959680763698953,13.972999999999999
13.685847415836133,13.699000000000002
14.36463460783378,14.378
11.064264176170033,11.077
13.478566003725627,13.492
13.083665882276593,13.097000000000001
13.428671859348151,13.442
8.35449918547813,8.365
5.692354787285444,5.702000000000001
4.175769989600477,4.1850000000000005
4.044045087878381,4.053
2.3350826463097145,2.344
2.740763275558864,2.75
3.8775533872603485,3.887
3.033440652003522,3.043
2.157461011244249,2.1670000000000003
1.8303556239722623,1.84
1.6223163915168886,1.632
1.9164067273028946,1.926
2.4587028174206216,2.467
2.546713065746124,2.555
3.4506933607146943,3.4589999999999996
5.229412733162156,5.2379999999999995
6.401164648668579,6.41
6.256219746716962,6.2650000000000015
5.3814785043476645,5.39
4.604715746195667,4.613
4.208827272853493,4.2170000000000005
3.9048978940530255,3.913
3.566068042839964,3.5740000000000003
2.9751611533740636,2.983
2.8470102545034957,2.855
2.8039141622592183,2.8120000000000003
2.9088465460893187,2.9170000000000003
3.1547979971890343,3.1630000000000003
3.6507485535460646,3.659
3.7457755602035157,3.7539999999999996
3.5668806974573144,3.575
3.5250745751508106,3.533
4.406189210137226,4.414
6.125020595460519,6.132999999999999
8.809375497357507,8.818
10.678885899357505,10.687999999999999
11.359418258140602,11.370999999999999
10.749796899431535,10.761
8.899420991464611,8.91
7.156038814367974,7.166
6.409396991358806,6.4190000000000005
5.391738859972254,5.401
6.658380646271027,6.667999999999999
15.12823993870439,15.14
15.990341661423477,16.0
15.990067580367148,16.0
15.989801958881904,16.0
15.989488931265106,16.0
15.794573593106948,15.806
14.689839957362762,14.702
12.264244931100848,12.276
11.684301506767167,11.696
13.992903500072146,14.005
15.772646843556869,15.784
15.98989442236045,16.0
15.990287795066003,16.0
15.989760635991917,16.0
15.764500741535427,15.776
13.717870949829832,13.73
9.882844353904968,9.894
8.35117169366309,8.363
9.404764303282118,9.417
11.839144561880566,11.852
13.949781874345952,13.963
15.397117349255236,15.41
15.815567952876293,15.828
15.92685492488917,15.939
15.885714673895874,15.898
15.987994062326893,16.0
15.988645555264203,16.0
15.988700782587664,16.0
15.847915954724114,15.86
15.108507167981701,15.122
14.92437869407917,14.937999999999999
15.133627392888997,15.147
15.586010226094373,15.599
15.959932286390853,15.972000000000001
15.96385775904492,15.975999999999999
15.782334814450055,15.795
15.897636452640196,15.91
15.98850991255013,16.0
15.850476228244926,15.863
15.988503769543724,16.0
15.989817270681138,16.0
15.990043823920562,16.0
15.990355574148353,16.0
15.99046887823943,16.0
15.990180271288715,16.0
15.989369247372323,16.0
15.721460506052503,15.732999999999999
14.749006172886201,14.761
13.015439202633813,13.027
12.769641208108046,12.780999999999999
13.080623352607374,13.092
12.925660062862601,12.937000000000001
13.617564965072535,13.629000000000001
14.459682402078911,14.472000000000001
14.464698053377774,14.477
14.685659981580708,14.698
15.54800047047453,15.56
15.727181769185414,15.739
15.428883185223345,15.440999999999999
14.898650912031206,14.911
14.323627710411092,14.335999999999999
13.800722313113239,13.812999999999999
13.612760920787784,13.625
13.686717199084585,13.699000000000002
13.78571655545662,13.798
13.7129252013916,13.725
13.204981287375038,13.217
13.088995529595378,13.100999999999999
13.339983055409045,13.352
13.462979313478698,13.475
13.10200517713163,13.114
12.607034869398847,12.619000000000002
12.144129714538524,12.155999999999999
11.828252512043685,11.84
11.599343688620126,11.610999999999999
11.45233616866064,11.464
11.7752330619004,11.787
12.314967858208773,12.327
12.92287026966844,12.935
13.210841788252539,13.222999999999999
13.271867478479558,13.284
13.185869155660374,13.198
12.732896663374358,12.745
11.94906956200147,11.960999999999999
11.067286518056369,11.079
9.98357361132463,9.995
8.51303472097166,8.524000000000001
7.215410828846354,7.226
6.465559973940273,6.476
6.723155724954039,6.734
8.138702392375508,8.15
11.132837323135181,11.145
14.683186410542707,14.696
15.663642796074033,15.675999999999998
15.671714571426422,15.684
15.10948048341249,15.122
14.053360178031859,14.065999999999999
12.841513472285847,12.854
12.121686810425864,12.134
12.079732891655956,12.092
12.438644598803172,12.450999999999999
12.457690389315747,12.47
11.951836215025628,11.964
11.018108608888157,11.03
9.936421051759583,9.948
8.783751958365933,8.795
7.388151984553371,7.399
6.358428739272557,6.369
6.163469305534812,6.1739999999999995
6.606364065099383,6.617000000000001
7.458118363535117,7.468999999999999
8.361872057951027,8.373
9.008727951904985,9.02
9.14390384601792,9.154
9.197907545651482,9.208
9.595829178715165,9.606
9.884755445993196,9.895
9.98173541232149,9.992
10.070695111574327,10.081
10.11567940886447,10.126
10.370611416477887,10.380999999999998
10.52157390390549,10.532
10.55853313231442,10.569
10.43754746869708,10.448
10.509480860568495,10.52
10.546273892262116,10.555
10.51132557595855,10.52
10.381374683772568,10.39
10.058463223037679,10.067
9.832519438431966,9.841
9.570596676019152,9.579
9.375683686921908,9.384
9.198773968786314,9.207
8.958883875495069,8.967
8.790939114927161,8.799
8.613006123736408,8.621
8.462079393515278,8.47
7.915147362278241,7.92
7.780262455024096,7.785
8.045215613213843,8.05
8.336185903967795,8.341000000000001
8.796122478306813,8.801
9.098048576043045,9.103
9.090049836425042,9.095
9.224010547802498,9.229
9.38500527618608,9.39
9.974835145815161,9.98
10.624609578903295,10.63
10.601605871924873,10.607
10.292049754365317,10.295
10.426010517133134,10.429
10.585014294360743,10.588
10.67400546370479,10.677
10.639999876451881,10.642999999999999
10.195120119771536,10.198
9.548318858829104,9.551
9.267367470932788,9.27
8.738497835629587,8.741
8.128669638717435,8.131
8.20962844867264,8.212
8.725427918730396,8.728
8.412173710067913,8.418000000000001
8.767042432900679,8.773
9.299878432421254,9.306
9.678784612665206,9.685
9.968715963248206,9.975
9.767817878029236,9.774
9.469924112820657,9.476
9.47189029952254,9.478
8.834087987543555,8.84
8.301267265120494,8.307
8.142295947582406,8.148
7.7334593816771635,7.739
7.627038969776078,7.632999999999999
7.2551418625294835,7.261
7.122179647484246,7.127999999999999
7.2101545759402415,7.216
7.350151061379445,7.356
7.614075742105439,7.62
7.44511133997406,7.451
7.151174422001398,7.157
7.008195859417104,7.013999999999999
7.0332024252602015,7.0390000000000015
6.641311111176631,6.647
6.134386567304864,6.1400000000000015
5.982421513098527,5.99
5.740484098381854,5.747999999999999
5.278572679285112,5.2860000000000005
4.838658260575915,4.846
4.806575400883507,4.814
4.958449174307229,4.966
4.67446792224252,4.6819999999999995
4.586509451159998,4.593999999999999
5.461317365024471,5.468999999999999
5.886245932971005,5.894
5.40436147715125,5.412000000000001
5.085405252169937,5.093
5.070225291968247,5.077
5.159177290076728,5.166
5.4660930504396585,5.473
5.5700503556002525,5.577000000000001
5.246087560409362,5.252999999999999
4.830157052139255,4.837
4.870123204894697,4.877
5.309983859502733,5.317
5.398932767621487,5.406000000000001
4.863067034704104,4.87
4.194220921173047,4.2010000000000005
3.875298765327683,3.8819999999999997
4.160957244610159,4.1690000000000005
4.4608627812802855,4.468999999999999
4.381866557288757,4.39
4.1279215256451725,4.136
3.937953882456186,3.946
3.6390030170996885,3.647
3.3990186984011785,3.407
3.115982381130351,3.1239999999999997
2.960895425884886,2.969
2.9868223441163027,2.995
3.081920219062648,3.09
3.1499351787319134,3.158
3.2727522700674925,3.28
3.2977590429206707,3.305
3.696712567443676,3.7039999999999997
3.7817289086520227,3.7889999999999997
3.5148051276826404,3.522
3.1788061173914977,3.1860000000000004
3.225784207591521,3.233
3.9156787236044073,3.923
4.0336567532558165,4.041
3.4217265406051323,3.4290000000000003
2.9047369296322216,2.912
3.0056299510999294,3.013
3.16866799188517,3.177
2.87964491098154,2.888
3.0576132167092602,3.0660000000000003
3.771542121809,3.78
5.094211403802203,5.103
5.520090276405675,5.529
4.994205753916459,5.003
3.949500047150453,3.958
3.9765016321819737,3.985
3.7745021675433934,3.783
3.471458531386247,3.48
3.3794161718745332,3.388
3.758902208444924,3.7689999999999997
4.1147992210341835,4.125
4.856598064683274,4.867
5.493492707709638,5.504
5.439608130657009,5.45
4.78375343711383,4.7940000000000005
3.745957419295811,3.756
3.7779041163812703,3.788
4.467749261781864,4.478
5.223514855519102,5.234
5.392405793020441,5.4030000000000005
5.274398625024104,5.285
5.526261884201173,5.537999999999999
5.750227541378978,5.7620000000000005
5.6682128874343904,5.68
5.123304876494221,5.135
5.026294816923807,5.038
4.566387083231901,4.578
4.174455027904848,4.186
4.463379264880871,4.4750000000000005
4.513389051878146,4.525
4.368418041429115,4.38
3.5795125036775444,3.591
3.25651814834596,3.268
3.113484138158153,3.1260000000000003
3.130488592173822,3.143
3.2434907860242346,3.256
3.1385072949599953,3.151
3.1435592458427246,3.156
3.357547172460162,3.37
3.507477822160515,3.52
3.7324616786392486,3.745
3.663472270539209,3.676
3.739464342226988,3.752
3.724603017761867,3.737
3.608612914579307,3.6210000000000004
3.6779475993408024,3.691
3.5461206060376997,3.5589999999999997
3.6321296667227574,3.645
3.6440781847740564,3.657
3.6931425109242144,3.7060000000000004
3.630198774095022,3.643
3.5132409327803553,3.526
3.4552589692657545,3.468
3.2222388549449317,3.235
3.239194179597724,3.252
3.336171971671606,3.3489999999999998
3.4591244876296767,3.472
3.422576907851948,3.4360000000000004
3.3005984480024515,3.3139999999999996
3.37559427264711,3.389
2.965627391674101,2.9789999999999996
2.540623036003801,2.5540000000000003
2.402570276500789,2.416
2.620528345234395,2.634
2.9895393896361204,3.003
3.293539449793966,3.307
3.737542543434638,3.7510000000000003
4.258530620733999,4.272
4.890452974818044,4.904
5.352668038259144,5.367000000000001
5.380674393889935,5.3950000000000005
5.14172652405043,5.156000000000001
5.029764318600269,5.0440000000000005
4.658884153683462,4.673
3.792044727638525,3.806
3.084118312402936,3.0980000000000003
2.31313943775101,2.327
1.6990629068859342,1.713
1.1519842674716838,1.166
0.8119518246518088,0.8260000000000001
0.6608902031291239,0.675
0.41401851846530247,0.428
0.15279355420177101,0.16699999999999998
0.06161977065049164,0.076
0.061591456677346806,0.076
0.06058015744642893,0.075
0.05545159182440689,0.07
0.051342753778888854,0.066
0.05941020137324445,0.07400000000000001
0.07051076720789752,0.085
0.067535670783621,0.08199999999999999
0.06759385623853294,0.08199999999999999
0.06248825674100794,0.077
0.04821346406023319,0.063
0.03604760769060589,0.051
0.029920878187927137,0.045
0.022746073248846196,0.038
0.02175571196183281,0.037000000000000005
0.01777992469039425,0.033
0.01978171372652442,0.035
0.03086576872464495,0.046
0.030812919228350825,0.046
0.02474503174999524,0.04
0.012621473529923011,0.027999999999999997
0.009526578856970584,0.025
0.00859480287792876,0.026
-0.00047561674634923745,0.017
-0.009655921613993297,0.008
-0.0037238273335715596,0.013999999999999999
0.018460988201179404,0.036000000000000004
0.04171099822247305,0.059
0.04684612559320269,0.064
0.0428713395573662,0.06
0.04696240954973071,0.064
0.061177467149174415,0.078
0.12140268297940202,0.138
0.1745350108356737,0.191
0.10257707439166341,0.119
0.052331973931061884,0.069
0.03300130909100207,0.05
0.0277873160593135,0.045
0.03174325351238424,0.049
0.030754823285600245,0.048
0.015632806062508563,0.033
0.014556545777050565,0.032
0.02457168741669172,0.042
0.018427759249601133,0.036000000000000004
0.015365424381710553,0.033
0.02951071485712519,0.047
0.022737803828103583,0.04
0.013604704122719276,0.031
0.023646590352338744,0.040999999999999995
0.045786376658359045,0.063
0.0568405271776073,0.07400000000000001
0.0649983081004958,0.08199999999999999
0.14419822320440143,0.161
0.2042802378765997,0.221
0.3164492447810919,0.33299999999999996
0.35946803782851844,0.376
0.5665263340670232,0.583
0.7736592533176092,0.79
0.7249219345604466,0.741
0.681009820595683,0.6970000000000001
0.8002248133738995,0.8160000000000001
0.9473255650296045,0.963
1.3193303271718677,1.335
1.7543209588393016,1.77
2.431379949902591,2.447
3.4283877747912914,3.444
4.555249503006037,4.571000000000001
5.054188348786016,5.07
5.153249105824373,5.1690000000000005
5.091307629874368,5.107
4.134942995524853,4.15
4.143898565410308,4.159
4.831656505670004,4.8469999999999995
4.6035931734511815,4.619
4.163581854426821,4.178999999999999
3.605610385373336,3.6210000000000004
3.2746361764879093,3.29
3.3016057523171063,3.3169999999999997
3.033637531109728,3.049
3.0117210211610663,3.0269999999999997
3.3646752162943394,3.38
3.7556534667081776,3.7710000000000004
3.8894334921879863,3.905
3.633375233894911,3.6489999999999996
3.9963533852543787,4.0120000000000005
3.8133680612694123,3.8289999999999997
3.022292510130205,3.0380000000000003
3.0613130540706277,3.077
3.185317181708646,3.201
2.298400169507778,2.314
2.0843792015334994,2.1
1.9713117239499003,1.9869999999999999
1.7711847388154582,1.787
1.718106701364046,1.734
1.4344808969034262,1.45
1.0583611258735863,1.074
0.8353090206727887,0.851
0.7042061721640227,0.72
0.4150240418524333,0.431
0.09279143942086168,0.109
0.04246142686029089,0.059
0.03635743371383293,0.053
0.03038457193684456,0.047
-0.0029289344222145903,0.013999999999999999
-0.016106907675255407,0.001
-0.0031002679668883123,0.013999999999999999
-0.01063656236783792,0.006999999999999999
-0.0066266060115835745,0.011000000000000001
0.0054690432807068465,0.023
-0.0016519618009244528,0.016
0.012488427245876631,0.03
0.03878653746584766,0.055999999999999994
0.015468779246848327,0.033
-0.01069028064124269,0.006999999999999999
-0.01778281661380963,0.0
-0.01779217506501416,0.0
0.005475220056672881,0.023
-0.00671115492088448,0.011000000000000001
-0.017785247497390945,0.0
-0.018141516645185374,0.0
-0.018463523917597622,0.0
-0.01798707149733168,0.0
-0.018032436917833357,0.0
-0.005935788792022702,0.012
0.01947503630480108,0.037000000000000005
0.003304722392812679,0.021
-0.01084028057157896,0.006999999999999999
0.024553798093265064,0.042
0.021444726395854947,0.039
0.0020086278999498887,0.02
-0.011553493464936053,0.006999999999999999
-0.014404193863146706,0.004
-0.00618115891164013,0.012
0.000815027324047911,0.019
-0.010472822143498614,0.008
-0.013513167729398645,0.005
-0.01132144095109481,0.006999999999999999
-0.018237540488282165,0.0
-0.016128684799576413,0.002
-0.016083793357031764,0.002
-0.01505112194546902,0.003
-0.01818301493632061,0.0
-0.019658090729476992,0.0
-0.01955435730620919,0.0
-0.015364073585402292,0.004
-0.017422306610960458,0.002
-0.003200539744723443,0.016
0.005987591642636736,0.025
-0.009124871175220026,0.01
-0.01954031079081691,0.0
-0.019629696728189698,0.0
-0.01970194305621729,0.0
-0.01965543248457494,0.0
-0.020237746768056217,0.0
-0.020758772280667474,0.0
-0.02094772736968985,0.0
-0.021168131530799935,0.0
-0.021111860112248162,0.0
-0.02119406579232599,0.0
-0.0212806585115356,0.0
-0.02096519923930769,0.0
-0.021192094500957426,0.0
-0.021402866579540724,0.0
-0.021200664266851743,0.0
-0.020957266495279476,0.0
-0.02070534249380925,0.0
-0.02127901318405655,0.0
-0.02156061935393945,0.0
-0.021569215826482576,0.0
-0.02159057992023906,0.0
-0.021867208527593395,0.0
-0.0219074599063534,0.0
-0.021718425786629265,0.0
-0.02164347371878164,0.0
-0.021358691184881932,0.0
-0.021135700879059655,0.0
-0.0213602857682525,0.0
-0.021257824910606966,0.0
-0.021467169671021524,0.0
-0.021533235081253734,0.0
-0.021966306031439998,0.0
-0.021872808575677315,0.0
-0.02182002206068461,0.0
-0.02205863571819442,0.0
-0.02268698290167242,0.0
-0.022678064652798157,0.0
-0.022715194414256623,0.0
-0.02262006352539614,0.0
-0.022814900849413712,0.0
-0.022166084760292606,0.0
-0.021725447605398848,0.0
-0.022587279323665006,0.0
-0.02310212545756152,0.0
-0.023103092821160433,0.0
-0.02302037948512271,0.0
-0.02286580053575869,0.0
-0.023055466297639493,0.0
-0.02333872217523363,0.0
-0.023601266211349153,0.0
-0.02353553160521162,0.0
-0.02332591051711537,0.0
-0.023497680980147817,0.0
-0.02495178669067193,0.0
-0.02501181128590088,0.0
-0.024867344732673213,0.0
-0.024685509211840626,0.0
-0.024647811364565005,0.0
-0.024544255300086696,0.0
-0.024811153366969575,0.0
-0.025041040275945677,0.0
-0.0249753771596785,0.0
-0.02482869906097392,0.0
-0.024768399282787772,0.0
-0.02055711952638025,0.004
-0.012750539013977475,0.012
-0.011642679458183203,0.013
-0.004561090845242242,0.02
-0.00761175140035477,0.017
-0.020737467111254054,0.004
-0.02497665334671078,0.0
-0.02495364827175007,0.0
-0.024813723884899008,0.0
-0.024746122323292055,0.0
-0.024902631839500745,0.0
-0.025246135347979773,0.0
-0.02573808712500965,0.0
-0.025886373119364932,0.0
-0.026936813684899436,0.0
-0.027601829859160033,0.0
-0.02741997290371087,0.0
0.013290543560466985,0.04
0.11387704755757713,0.14
0.2900848419000175,0.316
0.4232785612377788,0.449
0.4634025611675005,0.489
0.4284302727501897,0.45399999999999996
0.44348553001019986,0.469
0.5105257321293154,0.536
0.6182971568996628,0.643
0.729372407771391,0.754
0.696376738871693,0.721
0.5362713544684855,0.561
0.6944418059515457,0.7190000000000001
0.8305530364685637,0.855
0.7795164966803628,0.804
0.7816279421036082,0.8059999999999999
0.6925889348813489,0.7170000000000001
0.555492802974089,0.58
0.39450584472913514,0.419
0.2905006202349923,0.315
0.2997233577993062,0.324
0.3619590743661951,0.386
0.3490994686995426,0.373
0.22118648680574013,0.245
0.08838836025871029,0.11199999999999999
0.05150892043920216,0.075
0.03047151834967549,0.054000000000000006
0.024602389814465567,0.048
0.04084127668939783,0.064
0.08915421788696075,0.11199999999999999
0.26542421327789806,0.28800000000000003
0.4226573018772558,0.445
0.6407746323218924,0.662
1.3921864280886977,1.413
2.2523930907124154,2.273
3.327385491122097,3.3480000000000003
4.49925943632004,4.5200000000000005
5.903968439145096,5.925
6.6987536860724015,6.72
7.195583298721052,7.217
7.457480371299925,7.479
7.472483868977626,7.494
7.813392328302749,7.835
8.808095032347506,8.83
9.420233905135445,9.442
9.56821026601808,9.59
9.658196970107584,9.68
9.470240427826242,9.492
9.153346300953134,9.175
8.810469130888784,8.832
8.71347646816822,8.735
8.977369146074937,8.999
9.896105924118562,9.918
10.947809974997988,10.97
10.990795641831062,11.013
10.896857060414858,10.919
11.730346447738134,11.752
12.418168056993578,12.44
12.945064567879415,12.967
13.778946768198619,13.800999999999998
14.251915063062137,14.274
13.847006995879447,13.869000000000002
13.463110493823697,13.485
13.356174998671996,13.378
13.092115413879725,13.114
12.755149721205372,12.777
12.115382214587829,12.137
11.588505551337986,11.61
12.207373304081745,12.23
12.720264975999028,12.743
12.843275608933839,12.866
12.935262322022096,12.958
13.038292526131691,13.061
13.092373102544945,13.115
12.901391585240074,12.924000000000001
12.474422873245661,12.497
12.070538797394548,12.093
11.854566776275155,11.877
11.725605195789175,11.748
11.884547586763265,11.907
12.024779795649835,12.047
12.219761015546567,12.242
12.62564409288243,12.648
12.834632786339863,12.857
12.914632224166986,12.937000000000001
13.001623724059225,13.024
12.892672657666369,12.915
12.734814047047358,12.757
12.723755702559998,12.745999999999999
12.637756136347962,12.66
12.546888223702235,12.569
12.602825699285576,12.625
12.188780196350345,12.21
11.824887011897566,11.845999999999998
11.72975607367115,11.751
12.043655763473145,12.065
12.444544097374367,12.466
12.606508961721383,12.628
12.512559984392132,12.534
12.305661082163569,12.327
12.427566019189927,12.449000000000002
12.611504770336882,12.633
12.966467219651397,12.988
13.20342949157428,13.225
13.458576060085097,13.48
13.73351266382041,13.755
13.911467653816434,13.933
13.723498031130243,13.745
13.517555922140618,13.539000000000001
13.560572171036679,13.582
13.957498441902139,13.979
14.141488486262672,14.163
14.210468793902633,14.232
14.411394811009117,14.433
14.589322807664765,14.610999999999999
14.8243617190229,14.845999999999998
15.0089272429122,15.03
15.150057041764974,15.171
15.133105754242251,15.154000000000002
15.038091841477312,15.059
15.01805362561496,15.039000000000001
14.928968771957559,14.95
14.821904637503772,14.843
14.937908704593921,14.959000000000001
14.929908936357787,14.950999999999999
14.912931171486917,14.934
14.960944684449798,14.982
14.799889166369846,14.821
14.538096358979253,14.559
14.708010708400137,14.729
14.819024693882476,14.84
14.709985761035073,14.731
14.356001539950325,14.377
14.355989004932647,14.377
14.17505526137544,14.196
14.557037888940682,14.578
14.588039392607373,14.609000000000002
14.64402067042257,14.665
14.409976698672589,14.431
13.99007157087815,14.011
13.559528073012666,13.58
13.44251169356486,13.463
13.05355110017877,13.074000000000002
13.412469433901757,13.433
13.007462778232123,13.027999999999999
13.031456876482618,13.052
13.153457398601146,13.174000000000001
13.06845873583201,13.089
13.273413262269468,13.294
13.594391826205143,13.615
12.954474728510464,12.975
12.303621855780362,12.324000000000002
11.414154947105095,11.434
11.399154218110636,11.419
10.942279246653248,10.962
10.55535545168524,10.575
10.250409951474268,10.27
9.79454766748547,9.814
8.905806998488108,8.925
7.726120100315814,7.745
7.057297471505509,7.0760000000000005
7.178229123238854,7.197
7.687045742737345,7.706
7.835996435983089,7.855
7.825918319687,7.845
7.692953220468538,7.712000000000001
7.64595970358739,7.665
7.5730046188483495,7.592
7.674962580028008,7.694
7.741962769669978,7.761
7.415069518290522,7.434
7.376073377750296,7.395
7.635968221182261,7.655
7.755903223954474,7.775
7.928827125614887,7.9479999999999995
8.127751028601473,8.147
8.151014244901491,8.17
8.00705012536153,8.026
7.566178070015999,7.585
7.441176333339959,7.46
7.604121934278378,7.622999999999999
7.662062414332864,7.681
7.185184207265547,7.204
6.953230896640691,6.972
6.898233820561754,6.917000000000001
6.449343101417283,6.468
6.275367849703264,6.2940000000000005
6.120375270319035,6.138999999999999
6.3615949247589265,6.38
6.488539607709232,6.5070000000000014
6.0026482085842865,6.021
5.895646085703197,5.914
5.920670331828058,5.939
5.974662541728476,5.992999999999999
6.118615526049311,6.1370000000000005
6.053639275506593,6.072
6.002637816573237,6.021
6.215601314107582,6.234
6.325553238290448,6.343999999999999
6.192620181610921,6.211
5.398996298685739,5.417000000000001
4.447344274932869,4.465
3.3944934514016696,3.412
2.166642760346009,2.184
0.9785347864189088,0.996
0.23721149912573056,0.255
0.01171910396709654,0.03
-0.01833237004598218,0.0
-0.017527449806046633,0.0
-0.01605831117478625,0.0
0.022911551895904603,0.038
-0.009041716854919541,0.013999999999999999
-0.02396411144853263,0.0
-0.016761403710009195,0.0
-0.017503327429342724,0.0
-0.01759607691565469,0.0
-0.023226535009973903,0.0
-0.02286613965881372,0.0
-0.02280370737246806,0.0
-0.020435302850122072,0.0
0.011654489354467648,0.031
0.4174923049232642,0.436
1.6350039345290166,1.653
4.477967710519506,4.496
6.5522589894593395,6.569
6.395253976899481,6.412000000000001
6.2672873035151015,6.284
6.499280449552477,6.516
7.0981124127141335,7.115
7.949850956403761,7.967
8.810573807357864,8.828
9.730253399948863,9.748
10.20307478530291,10.221
10.115061986567461,10.133
9.743170259978944,9.761
9.612171125821494,9.63
9.568177859067248,9.586
9.651144988486664,9.669
10.001049242021644,10.019
10.461947934676688,10.48
10.96681252599913,10.985
11.78158500949351,11.8
12.200491020352732,12.219000000000001
12.241492799010985,12.26
12.179494253377408,12.198
12.426403848229915,12.445
12.698348073073802,12.717
12.593353866723842,12.612
12.382107949140462,12.4
12.10323291586137,12.120999999999999
11.990316729443245,12.008
11.69643490159075,11.714
11.538491445263121,11.556
9.299233666773889,9.316
9.774245744595547,9.791
15.77183555939283,15.788
15.991710316137363,16.0
15.990155360209366,16.0
15.986640020126153,16.0
15.920446160825533,15.935
15.840849261562475,15.857
8.429604668758648,8.445
2.958673869899073,2.9730000000000003
1.5072965782355763,1.5219999999999998
2.6668946800109086,2.682
2.662772523564868,2.678
2.6565821191394012,2.6719999999999997
1.9216203850354263,1.9369999999999998
2.2777737099345066,2.293
